flow_display,label,duration_s,total_pkts,total_bytes,pkts_up,mean_pkt_sz,std_pkt_sz,min_pkt_sz,max_pkt_sz,mean_pkt_sz_up,std_iat,mean_iat_up,std_iat_up,std_iat_down,byte_ratio_up,pkt_ratio_up,entropy,seq_size_00,seq_size_01,seq_size_02,seq_size_03,seq_size_04,seq_size_05,seq_size_06,seq_size_07,seq_size_08,seq_size_09,seq_size_10,seq_size_11,seq_size_12,seq_size_13,seq_size_14,seq_size_15,seq_size_16,seq_size_17,seq_size_18,seq_size_19,seq_dir_00,seq_dir_01,seq_dir_02,seq_dir_03,seq_dir_04,seq_dir_05,seq_dir_06,seq_dir_07,seq_dir_08,seq_dir_09,seq_dir_10,seq_dir_11,seq_dir_12,seq_dir_13,seq_dir_14,seq_dir_15,seq_dir_16,seq_dir_17,seq_dir_18,seq_dir_19,seq_iat_00,seq_iat_01,seq_iat_02,seq_iat_03,seq_iat_04,seq_iat_05,seq_iat_06,seq_iat_07,seq_iat_08,seq_iat_09,seq_iat_10,seq_iat_11,seq_iat_12,seq_iat_13,seq_iat_14,seq_iat_15,seq_iat_16,seq_iat_17,seq_iat_18,seq_iat_19,tls_up_03,tls_up_04,tls_up_05,tls_up_06,tls_up_07,tls_up_08,tls_up_09,tls_up_10,tls_up_11,tls_up_12,tls_up_13,tls_up_14,tls_up_15,tls_up_16,tls_up_17,tls_up_18,tls_up_19,tls_down_08,tls_down_09,tls_down_10,tls_down_11,tls_down_12,tls_down_13,tls_down_14,tls_down_15,tls_down_16,tls_down_17,tls_down_18,tls_down_19
10.11.0.30:53492 → 10.11.0.5:8445,6,0.011512041091918945,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0003727044887601173,0.00007593631744384766,0.00008918273144905177,0.0005226897296665084,0.3656532456861134,0.42857142857142855,5.613204882778696,80,287,275,287,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010085105895996094,0.00003814697265625,0.000010967254638671875,0.0000019073486328125,0.0009469985961914063,0.00003814697265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:58206 → 10.11.0.20:9443,0,0.31439685821533203,13,23419,5,1801.4615384615386,2863.8483029944346,24,7240,156.8,0.04829375441023861,0.03261977434158325,0.030844609663368106,0.06359038609551758,0.03347709125069388,0.38461538461538464,5.706954882778696,80,574,173,310,173,310,173,1117,185,7240,7240,5820,24,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0.0003941059112548828,0.00014591217041015625,0.0026540756225585938,0.0685420036315918,0.0037078857421875,0.038229942321777344,0.007149219512939453,0.009655952453613281,0.16455984115600586,0.00006604194641113281,0.000030040740966796875,0.013253927230834961,0,0,0,0,0,0,0,168,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,16401,3889,19,0,0,0,0,0,0,0,0
10.11.0.40:52390 → 10.11.0.20:9443,0,9.141398906707764,47,44011,2,936.4042553191489,297.59804081099423,24,1046,129.5,0.08528757211812037,0.0008699893951416016,0,0.07550510675081747,0.005884892413260321,0.0425531914893617,5.65625,80,574,179,241,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.0006759166717529297,0.00019407272338867188,0.000804901123046875,0.0003261566162109375,0.2978498935699463,0.32149314880371094,0.17772984504699707,0.1911160945892334,0.2153770923614502,0.256760835647583,0.2689509391784668,0.13108420372009277,0.17017483711242676,0.23431611061096191,0.20896506309509277,0.26887083053588867,0.21648907661437988,0.3203279972076416,0.23896002769470215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,1041,1041,1041,1041,1041,1041,1041,1041,1041,1041,1041
10.11.0.40:44034 → 10.11.0.20:9443,0,6.666783094406128,18,24813,2,1378.5,873.8923914102387,24,1974,129.5,0.2876664963421983,0.0005979537963867188,0,0.264078419074544,0.010438076814573006,0.1111111111111111,5.71875,80,574,179,241,1974,1974,1974,1974,1974,1974,1974,1974,1974,1974,1974,1974,27,24,0,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.00034499168395996094,0.0002529621124267578,0.0007870197296142578,0.00043082237243652344,0.5309751033782959,0.7330451011657715,0.4986739158630371,0.7478880882263184,0.5642879009246826,0.40749502182006836,0.29717493057250977,0.620337963104248,0.693418025970459,0.345613956451416,0.5497610569000244,0.6683690547943115,0.0023698806762695313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,1969,1969,1969,1969,1969,1969,1969,1969,1969,1969,22
10.11.0.40:40450 → 10.11.0.20:9443,0,2.874220132827759,14,2578,4,184.14285714285714,186.52071740688228,24,594,105.75,0.30638952670010366,0.956072727839152,1.65527010802903,0.3251518655328324,0.16408068269976725,0.2857142857142857,5.527114648336088,80,289,574,151,90,176,174,170,594,176,30,26,24,24,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,0,0,0,0,0,0,0,0.00019407272338867188,0.00006389617919921875,0.0002841949462890625,0.0002899169921875,0.19932293891906738,0.8560030460357666,0.6912379264831543,0.5163149833679199,0.12858819961547852,0.475308895111084,0.0003108978271484375,0.0001590251922607422,0.00014019012451171875,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,169,165,589,171,21,19,0,0,0,0,0
10.11.0.40:38802 → 10.11.0.20:9443,0,27.90466809272766,18,15365,11,853.6111111111111,1878.6164852605789,80,7240,150.72727272727272,1.377769291322061,0.9712964057922363,1.7403596878261385,2.043062690109829,0.10790758216726326,0.6111111111111112,5.538909765557392,80,574,225,84,389,225,84,389,225,97,343,225,92,7240,4418,225,96,354,0,0,1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,-1,0,0,0,0.0007162094116210938,0.00022792816162109375,0.0002300739288330078,0.006805896759033203,0.305401086807251,0.00025081634521484375,0.010977983474731445,0.9693431854248047,0.00012087821960449219,0.00421905517578125,3.887794017791748,0.0002830028533935547,0.07947087287902832,0.00021219253540039063,4.446635961532593,0.00027489662170410156,0.004770040512084961,0,0,220,79,220,92,220,87,220,91,0,0,0,0,0,0,0,0,0,338,11653,349,0,0,0,0,0,0,0,0,0
10.11.0.40:56838 → 10.11.0.20:9443,0,36.26175785064697,33,7923,16,240.0909090909091,100.72343435006937,24,574,167.1875,1.6837017137574812,2.0592106024424237,1.62399384132802,1.772194246106287,0.3376246371323993,0.48484848484848486,5.706954882778696,80,574,173,310,173,310,173,310,173,310,173,310,173,310,173,310,173,310,173,310,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0.000392913818359375,0.00021505355834960938,0.004752159118652344,0.6181759834289551,0.005023956298828125,1.967054843902588,0.005482196807861328,4.315943956375122,0.0045740604400634766,0.24792885780334473,0.006897926330566406,4.9888060092926025,0.00753021240234375,4.4452409744262695,0.005692005157470703,0.9074769020080566,0.0031609535217285156,1.8982501029968262,0.004364967346191406,168,168,168,168,168,168,168,168,168,168,168,168,168,0,0,0,0,305,305,305,305,305,305,305,305,305,305,305,305
10.11.0.30:57366 → 10.11.0.5:8440,1,0.01908397674560547,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0006104124803739733,0.00012505054473876953,0.0001370615513574274,0.0009154173893433159,0.3656532456861134,0.42857142857142855,5.6875,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012493133544921875,0.00004315376281738281,0.000053882598876953125,0.000028133392333984375,0.0015549659729003906,0.00005984306335449219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:56902 → 10.11.0.20:9443,0,3.0794870853424072,15,10338,4,689.2,1423.2727476789944,24,4178,105.75,0.30871804106462397,1.0247773329416912,1.7733550015639516,0.3282213887597951,0.040917005223447475,0.26666666666666666,5.599849367586925,80,289,574,151,90,176,4178,175,170,4178,173,30,26,24,24,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,0,0,0,0,0,0,0.00021600723266601563,0.00010895729064941406,0.00028204917907714844,0.00025916099548339844,0.4556248188018799,0.6606271266937256,0.05924105644226074,0.8028998374938965,0.24768614768981934,0.7414050102233887,0.10433697700500488,0.0009069442749023438,0.0003650188446044922,0.00037288665771484375,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,4173,170,165,4173,168,21,19,0,0,0,0
10.11.0.40:53846 → 10.11.0.20:9443,0,17.27591109275818,19,7147,9,376.1578947368421,498.31106562934656,24,1953,162.66666666666666,1.6281345004981922,1.4390040040016174,1.339188334191359,1.903728875037129,0.204841192108577,0.47368421052631576,5.581954882778696,80,574,173,614,173,156,173,156,173,447,173,156,173,156,173,1447,173,1953,24,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,0,0,0.0003859996795654297,0.00008702278137207031,0.024325847625732422,0.0434269905090332,0.0162961483001709,1.4437148571014404,0.019212007522583008,2.3796961307525635,0.03317594528198242,0.26157307624816895,0.0311129093170166,3.227458953857422,0.02318096160888672,0.8978590965270996,0.009733915328979492,3.100792169570923,0.016264915466308594,5.742445945739746,0,168,168,168,168,168,168,0,0,0,0,0,0,0,0,0,0,0,151,442,151,151,1442,1948,19,0,0,0,0,0
10.11.0.40:40706 → 10.11.0.20:9443,0,1.110992193222046,13,42127,4,3240.5384615384614,3432.508985552323,24,7240,155.75,0.15381613896045362,0.31499465306599933,0.2723113073669653,0.22584014594363194,0.014788615377311463,0.3076923076923077,5.581954882778696,80,574,185,7240,7240,5818,173,310,185,7240,7240,5818,24,0,0,0,0,0,0,0,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0.00035500526428222656,0.00022602081298828125,0.2985990047454834,0.000025987625122070313,0.000012874603271484375,0.176954984664917,0.0032799243927001953,0.4655301570892334,0.15700602531433105,0.00010204315185546875,0.000018835067749023438,0.002093076705932617,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,16401,3887,19,0,0,0,0,0,0,0,0
10.11.0.40:33224 → 10.11.0.20:9443,0,5.207139015197754,21,10800,2,514.2857142857143,872.7704247313346,80,4178,184.5,0.26442153150439,0.0001308917999267578,0,0.2632532750098564,0.034166666666666665,0.09523809523809523,5.513759133144316,80,289,574,151,90,169,172,924,4178,594,175,594,172,594,169,172,594,170,594,173,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.0001308917999267578,0.00008296966552734375,0.00026106834411621094,0.0002269744873046875,0.3588380813598633,0.31647491455078125,0.0005030632019042969,0.08550500869750977,0.759545087814331,0.008997917175292969,0.7519009113311768,0.03842496871948242,0.7234921455383301,0.22341585159301758,0.26049017906188965,0.27681994438171387,0.17084503173828125,0.5885238647460938,0.3677511215209961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,167,919,4173,589,170,589,167,589,164,167,589
10.11.0.30:53622 → 10.11.0.5:8441,2,0.019232988357543945,7,1342,3,191.71428571428572,104.72139909575039,27,287,190,0.0006506025217162748,0.00012600421905517578,0.0001370615513574274,0.0009635007870259285,0.4247391952309985,0.42857142857142855,5.625,80,287,287,276,214,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013494491577148438,0.000048160552978515625,0.00003981590270996094,0.000029087066650390625,0.0016529560089111328,0.00005793571472167969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:35996 → 10.11.0.5:8445,6,0.009771108627319336,7,1306,3,186.57142857142858,104.32778016561895,27,287,178,0.00036130484875816337,0.00006449222564697266,0.00007569573992556568,0.0005086367079544546,0.40888208269525267,0.42857142857142855,5.488204882778696,80,287,276,287,178,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009512901306152344,0.00002288818359375,0.000009059906005859375,0.0000019073486328125,0.0009150505065917969,0.0000400543212890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
